Id,RefLmsAddressNumber,Lat,Lng,Street1,PostalCode,City,CountryId
14679,54066,51.4382715,7.0927148,Kleine Ruhrau 20,45279,Essen- Steele,1
14680,54067,51.53080629999999,13.3951321,Zu den Elsterwiesen 1,04924,Bad Liebenwerda,1
14681,54068,48.8822443,9.076056999999999,Markgröningerstraße 36,71701,Schwieberdingen,1
14682,54069,49.22824,7.356889999999999,Etzelweg 235,66482,Zweibrücken,1
14683,54070,48.79888039999999,12.8788736,Robert-Bosch-Straße 9,94447,Plattling,1
14684,54071,49.68470500000001,6.3913231,"5, an de Längten",6776,Grevenmacher,13
14685,54072,49.70729,7.170659999999999,Am Sauerbrunnen 21 – 23,55767,Schwollen,1
14686,54073,47.3674884,9.668452,Barnabas-Fink-Strasse 4,6845,Hohenems,3
14687,54074,52.35348,9.700619999999999,Am Großmarkt 6,30453,Hannover,1
14688,54075,49.4767945,8.5983184,Boveristraße 15,68256,Ladenburg,1
14689,54076,49.5472908,8.6234389,Daimlerstraße 14,69469,Weinheim,1
14690,54077,48.6829421,13.3789704,Dreiburgenstr. 2,94154,Neukirchen,1
14691,54078,49.7850866,8.4752945,Brunnenweg 1,64584,Biebesheim / Rhein,1
14692,54079,52.0112999,8.6236006,Ludwig-Erhard-Allee,33719,Bielefeld,1
14693,54080,50.0433692,8.692449,Hugenottenallee 193,63263,Neu-Isenburg,1
14694,54081,48.3605271,7.8357848,Hugsweierer Hauptstrasse 32,77933,Lahr-Hugsweier,1
14695,54082,50.7888283,13.2655427,Eppendorfer Straße 36 A,09575,Großwaltersdorf,1
14696,54083,49.92064,8.4797599,Am Burggraben 22,64521,Groß-Gerau,1
14697,54084,49.29724,8.878499999999999,Schulstraße 19,74915,Waibstadt-Daisbach,1
14698,54085,52.3453939,14.8251735,Nowotki 4,69-110,Rzepin,5
14699,54086,53.2870794,10.3885195,Daimlerstr. 3,21357,Bardowick,1
14700,54087,51.53249,7.62859,Gernotstr. 3,44319,Dortmund,1
14701,54088,51.57068,7.710070000000001,Dieselstr. 7,59174,Kamen,1
14702,54089,51.48680090000001,11.540674,Weg zum Sportplatz 8-9,06295,Lutherstadt Eisleben,1
14703,54090,49.59769,11.33994,Bahnhofstrasse 6,91245,Simmelsdorf,1
14704,54091,52.6214291,6.057543,Nijverheidstraat 20,8281JE,Genemuiden,8
14705,54092,51.2085966,7.5843481,Am Nocken 12,58515,Lüdenscheid,1
14706,54093,48.63,12.43355,Schönbühler Str. 3,84180,Loiching,1
14707,54094,48.6101261,12.2238571,Moosfeldstr. 6 u. 8,84051,Essenbach,1
14708,54095,51.8815019,12.426346,Am Brennickel 2,06869,Coswig (Anhalt),1
14709,54096,50.3300449,7.2552843,Robert-Bosch-Str. 8,56727,Mayen,1
14710,54097,51.16962359999999,6.945897599999999,Itterpark 7-9,40724,Hilden,1
14711,54098,54.0858599,12.2030824,Am Handelspark 12,18184,Neuendorf,1
14712,54099,47.8169657,12.9808723,Bayernstr. 24,5071,Wals,3
14713,54100,53.5724668,9.9378862,Haferweg 38,22769,Hamburg,1
14714,54101,53.3435705,9.394575999999999,Flachsbergstraße 23,27404,Heeslingen,1
14715,54102,52.2578975,11.841312,Magdeburger Chaussee 99,39288,Burg,1
14716,54103,53.32277080000001,13.8690345,Franz-Wienholz-Str. 15,17291,Prenzlau / UM,1
14717,54104,49.2796654,6.7901083,Staudenstraße 1,66359,Bous,1
14718,54105,49.34056,8.54053,2. Industriestr. 8,68766,Hockenheim,1
14719,54106,52.3146643,7.0583699,Londoner Str. 24,48455,Bad Bentheim,1
14720,54107,50.64784,7.02013,Heidestr. 18,53340,Meckenheim,1
14721,54108,50.1965409,8.6416647,Josef-Eicher-Str.14,60437,Frankfurt -Kalbach,1
14722,54109,48.33567,7.82949,Raiffeisenstr. 29,77933,Lahr,1
14723,54110,53.0873697,8.7740051,Stephanikirchenweide 20,28217,Bremen,1
14724,54111,53.529829,9.9697534,Nehlstraße 12,20457,Hamburg,1
14725,54112,48.8869286,8.6669425,Eisenbahnstr. 25,75179,Pforzheim,1
14726,54113,49.17968,9.20088,Wimpfener Str. 125,74078,Heilbronn,1
14727,54114,51.49537,7.20281,Robertstr. 70 L,44809,Bochum,1
14728,54115,49.3194355,12.8519444,Dr.-Georg-Schäfer-Str. 11,93437,Furth im Wald,1
14729,54116,50.9456707,10.0827717,Wildecker Straße 4-6,99837,Berka an der Werra,1
14730,54117,49.9069629,10.8670819,Regnitzstr. 18 a,96052,Bamberg,1
14731,54118,53.8592514,10.6107917,Spengler Str. 23,23556,Lübeck,1
14732,54119,51.49394479999999,7.6228199,Buchholzstr. 40,59439,Holzwickede,1
14733,54120,51.5609579,7.898062499999999,Harkortstrasse 8,59457,Werl,1
14734,54121,49.76923,11.0328101,Fährstr. 11,91330,Eggolsheim,1
14735,54122,51.9170542,5.585272499999999,Bonegraafsweg 15,4051,Ochten,8
14736,54123,52.7735624,9.696524499999999,Westenholz 17,29664,Walsrode,1
14737,54124,50.9720918,7.882319899999999,Severinusstr. 35,57482,Wenden,1
14738,54125,51.16498730000001,6.7599623,Jagenbergstraße 1,41468,Neuss,1
14739,54126,48.2894389,11.5730184,Siemensstraße 16,85716,Unterschleißheim,1
14740,54127,48.72018000000001,8.112119999999999,Vogesenstrasse 19 c,77815,Bühl/Baden,1
14741,54128,51.1390194,7.9300387,Askay 21,57439,Attendorn,1
14742,54129,50.8989744,6.7975926,Ludwigstr.,50226,Frechen,1
14743,54130,51.0820735,6.3325559,Ferdinand-Clasen-Str. 13,41812,Erkelenz,1
14744,54131,49.8301312,10.2074617,Volkacher Straße 8,97334,Sommerach,1
14745,54132,53.08501,8.73413,Georg-Henschel-Str. 3,28197,Bremen,1
14746,54133,50.77756000000001,12.48094,Birkenweg 4,08058,Zwickau,1
14747,54134,48.7148259,9.4061635,Am Nordseekai 1,73207,Plochingen,1
14748,54135,53.2770494,10.3893749,Bernsteinstr. 8,21339,Lüneburg,1
14749,54136,51.3394302,7.4821051,Selbecker Str. 161-163,58091,Hagen,1
14750,54137,43.2891757,-2.8527235,"Complejo Zubiri, Nave 1-2",48170,Zamudio,20
14751,54138,50.9541034,10.0501853,Am Kreuzweg,99834,Gerstungen,1
14752,54139,51.74728,12.00165,Gnetscher Strasse 10,06366,Köthen,1
14753,54140,50.90923,9.203130000000002,Ascheröder Str. 57,34613,Schwalmstadt,1
14754,54141,50.77137,11.46211,Teichweiden Ortsstraße 57,07407,Teichweiden/Thüringen,1
14755,54142,49.89799420000001,7.907604,An der Altnah 10,55450,Langenlonsheim,1
14756,54143,53.29127,10.72579,Am Bleckwerk 11,21354,Bleckede,1
14757,54144,51.3706016,7.3958802,Volmersteinerstr.1-9,58089,Hagen,1
14758,54145,52.10425,11.59414,Brenneckestr. 94,39116,Magdeburg,1
14759,54146,51.52227999999999,7.56457,Westfälische Straße 251,44309,Dortmund,1
14760,54147,47.810702,7.102382,Boîte Postale 29,68801,Thann Cedex,2
14761,54148,47.810702,7.102382,Gutenbergstr. 1,F-68801,Thann Cedex,2
14762,54149,51.43131,6.86553,Steineshoffweg 2,45479,Mülheim a.d. Ruhr,1
14763,54150,54.01324,12.2095601,Silder Moor 4,18196,Kavelstorf,1
14764,54151,49.2253328,8.2456766,In der Sauheide 3,67378,Zeiskam,1
14765,54152,49.4036349,11.067588,Rotterdamer Str. 7,90451,Nürnberg,1
14766,54153,50.6466302,13.1580362,Äußere Annaberger Str. 12,09496,Marienberg,1
14767,54154,50.8893213,8.1254349,Weiherdamm 5,57250,Netphen - Deuz,1
14768,54155,53.5182994,10.0935676,Bredowstr. 30,22113,Hamburg,1
14769,54156,48.6975527,9.703652,Schillerstr. 21 - 27,73054,Eislingen,1
14770,54157,50.4657396,7.822771299999999,Dernbacher Str. 1,56424,Staudt,1
14771,54158,49.2411627,11.1419615,An der Lände 4,91154,Roth,1
14772,54159,51.6303059,6.149871399999999,Niederhelsum 12,47652,Weeze,1
14773,54160,53.59069909999999,10.231118,Stellauer Hauptstr. 8,22885,Barsbüttel,1
14774,54161,48.9556438,8.931429699999999,Industriestr. 7,75429,Illingen,1
14775,54162,52.03569,8.83433,Großer Stein 74-76,32657,Lemgo,1
14776,54163,46.8759734,7.0172123,Route l ´industrie 93,1564,Domdidier,4
14777,54164,48.784911,12.8846783,Deggendorfer Str. 72,94447,Plattling,1
14778,54165,50.03603,10.53208,Daimlerstrasse 6,97437,Hassfurt,1
14779,54166,53.64796,9.743179999999999,Schäferhofweg 33 a,25482,Appen bei Pinneberg,1
14780,54167,49.9662395,9.0998529,Römerstr. 22,63741,Aschaffenburg,1
14781,54168,48.65663,12.61687,Benkhauser Str. 42,94437,Mamming,1
14782,54169,52.43866,13.33042,Beethovenstraße 40 A,12247,Berlin,1
14783,54170,52.90123999999999,11.742306,Die Langen Stücken 16,39615,Seehausen/Altmark,1
14784,54171,49.87657,8.63133,Bismarckstraße 133b,64293,Darmstadt,1
14785,54172,49.40076999999999,9.27525,Zeilweg 11,74850,Schefflenz,1
14786,54173,51.53026999999999,9.130849999999999,Northeimerstr. 51,34414,Warburg,1
14787,54174,52.297424,8.924146799999999,Herrmannstr. 51-57,32423,Minden,1
14788,54175,49.5311464,6.12327,Rue de Bettembourg Z.I.,3378,Livange,13
14789,54176,50.0195734,8.463855900000002,Kelsterbacher Str. 64,65479,Raunheim,1
14790,54177,51.5471611,7.088055,Emscherstraße 56,45891,Gelsenkirchen,1
14791,54178,49.24924,12.62877,Firstweg 1,93482,Pemfling,1
14792,54179,48.57885,7.80689,Eugen - Ensslin - Str. 7,77694,Kehl /Rhein,1
14793,54180,49.96467999999999,8.02294,Lise-Meitner-Str. 1-3,55435,Gau-Algesheim,1
14794,54181,52.5815987,8.1461846,Industriestr. 26,49451,Holdorf,1
14795,54182,48.48471,7.954649999999999,Gutenbergstr. 1,77654,Offenburg,1
14796,54183,48.1369246,8.2384323,Gerwigstr. 6,78098,Triberg,1
14797,54184,52.18172,14.15853,Falkenberger Straße 9,15848,Rietz-Neuendorf,1
14798,54185,49.13767,8.56446,Kammerforststr. 13,76646,Bruchsal,1
14799,54186,50.43386,8.378359999999999,Talstr. 4,35789,Weilmünster,1
14800,54187,48.23783,9.7006,Ehinger Str. 30,89616,Rottenacker,1
14801,54188,51.05721,12.6433399,Niedergräfenhain 22 B,04643,Gräfenhain,1
14802,54189,50.62428000000001,6.3193,Edisonstr. 5,52152,Simmerath,1
14803,54190,51.4853428,6.982329099999999,Hafenstr. 70,45356,Essen,1
14804,54191,51.7136207,8.2701049,Waldliesborner Strasse 37,59329,Wadersloh,1
14805,54192,53.5143164,9.8946693,Finkenwerder Weg 8,21129,Hamburg,1
14806,54193,49.339533,8.4194622,Draisstraße 51,67346,Speyer,1
14807,54194,53.43895999999999,9.4675,Ohrensener Weg 11,21698,Harsefeld,1
14808,54195,47.81838,9.016309999999999,Seestraße 38,78333,Espasingen,1
14809,54196,54.1425712,12.1736884,Hanseatenstr. 4,18146,Rostock,1
14810,54197,50.7224983,11.7612749,Schleizer Straße 62,07806,Neustadt/ Orla,1
14811,54198,51.2365526,6.482951400000001,Krefelder Str. 845,41066,Mönchengladbach,1
14812,54199,48.62896,8.08711,Franz-Bach-Straße 15,77855,Achern,1
14813,54200,51.58853999999999,8.517080000000002,Abelbachstraße 8,33142,Büren,1
14814,54201,52.0087568,7.674853199999999,Hessenweg 2a,48157,Münster,1
14815,54202,51.8768,10.15174,Rudolf-Diesel-Str. 1,38723,Seesen,1
14816,54203,50.8070913,9.1562269,Hochstrasse 3,36320,Kirtorf,1
14817,54204,51.792338,5.551794999999999,Nieuwe Waterweg 2,5347,JS Oss,8
14818,54205,50.85017999999999,7.989129999999999,An der Siegtalbrücke 12,57080,Siegen-Eiserfeld,1
14819,54206,48.62923,9.02547,Max-Eyth-Straße 21,71088,Holzgerlingen,1
14820,54207,51.7615641,8.0570639,Rheinische Str. 21,59269,Beckum,1
14821,54208,51.02666,7.415699999999999,Schlosserstr. 31,51789,Lindlar,1
14822,54209,50.56971,7.03146,Max-Planck-Str. 12,53501,Grafschaft-Gelsdorf,1
14823,54210,51.15702,10.9182299,Pappelgasse 153,99634,Schwerstedt,1
14824,54211,53.5804159,9.735666,Industriestr. 23-33,22880,Wedel,1
14825,54212,51.2593651,8.4706893,Bachstrasse 29,59955,Winterberg OT.: Siedlinghausen,1
14826,54213,49.4415735,8.512845800000001,Mundenheimer Str. 67-69,68219,Mannheim,1
14827,54214,48.16966000000001,12.14132,Gewerbestr. 11,83527,Haag,1
14828,54215,47.4714148,9.676558499999999,Grafenweg 33,6971,Hard,3
14829,54216,50.50444299999999,8.18108,Kruppstrasse 2,35799,Merenberg,1
14830,54217,49.77725,10.06564,Mainfrankenpark 29,97337,Würzburg/ Dettelbach,1
14831,54218,50.1040445,13.7239618,Plenskà 2686,269 01,Rakovník,7
14832,54219,48.89887,13.2929301,Kapellenweg 3,94536,Eppenschlag,1
14833,54220,50.8529931,6.196915499999999,Pestalozzistr. 62a,52477,Alsdorf,1
14834,54221,49.7562954,10.1197467,Alte Reichsstr. 70,97318,Kitzingen,1
14835,54222,48.4322105,10.255594,von-Rehlingen-Str. 2,89347,Bubesheim,1
14836,54223,50.32598,9.76226,Hauptstr. 47,97769,Bad Brückenau,1
14837,54224,49.7315193,13.3389252,Ke Karlovu 7,CZ 30100,Pilsen,7
14838,54225,50.28554,9.7211256,Hardtstr. 2a,97799,Zeitlofs,1
14839,54226,50.8803198,6.9056416,An der Haasenkaufe 1-7,50354,Hürth-Köln,1
14840,54227,49.6892267,8.350482699999999,Altrheinstr. 9,67550,Worms,1
14841,54228,50.8724479,6.9937463,Emil-Hoffmann-Straße 15,50996,Köln,1
14842,54229,49.4620184,8.4190977,Maudacher Str. 96,67065,Ludwigshafen am Rhein,1
14843,54230,49.3301135,8.5410456,Gleisstraße 1,68766,Hockenheim,1
14844,54231,49.1714297,9.2233924,Rötelstr. 35,74172,Neckarsulm,1
14845,54232,51.4389686,6.0494707,Handelstraat 8,5961,PV Horst-NL,8
14846,54233,51.7160886,9.079555299999999,Industriestr. 13,33014,Bad Driburg,1
14847,54234,49.5825997,7.081044899999999,Zum Nagelkopf 4,66625,Nohfelden,1
14848,54235,53.0662392,7.247135500000001,Dieselstraße 3-6,26899,Rhede,1
14849,54236,53.1071812,8.799434,Schongauer Str. 7,28217,Bremen,1
14850,54237,50.9533141,11.2651391,Im Oberdorf 32,99428,Nohra,1
14851,54238,50.9183917,8.1049931,An der Netphe 61,57250,Netphen,1
14852,54239,51.5100797,7.451293799999999,Detmarstr. 20,44137,Dortmund,1
14853,54240,51.10501,7.48765,Am Steinbruch 2,51688,Wipperfürth,1
14854,54241,51.1383673,7.929112,Askay 34,57439,Attendorn,1
14855,54242,51.54485099999999,7.6417842,Nordstr. 57,59427,Unna-Massen,1
14856,54243,51.4976668,6.9790348,Ostuferstr. 2,45356,Essen,1
14857,54244,48.38159,10.94676,Toblacher Str. 7a,86165,Augsburg- Lechhausen,1
14858,54245,52.042015,9.9101746,Hauptstrasse 2,31079,Sibbesee,1
14859,54246,49.0794949,8.4647509,Indgeb Baggersee/ W.v. Siemensstr,76297,Stutensee,1
14860,54247,50.982167,11.1211922,An der Flurscheide 12,99098,Erfurt,1
14861,54248,50.9220951,6.7093048,Zur Alten Kartbahn 57,50169,Kerpen,1
14862,54249,52.0659451,9.1247487,Brahmsstr. 7,32699,Extertal,1
14863,54250,51.0855559,11.9388748,Am Weinberge 5,06721,Osterfeld,1
14864,54251,50.66095,13.34294,Schäfereistr. 24,09526,Olbernhau,1
14865,54252,47.62872,9.84133,Gewerbestraße 2,88145,Opfenbach,1
14866,54253,47.164134,7.5267602,Solothurnstrasse 3,4573,Lohn-Ammannsegg,4
14867,54254,49.1385327,8.5671461,Im Wendelrot 11,76646,Bruchsal,1
14868,54255,53.50383,11.07685,Am Schäferbruch 10,19243,Wittenburg,1
14869,54256,48.1601201,7.828938999999999,Köndringer Str. 23,79331,Tenningen-Heimbach,1
14870,54257,50.1937422,12.5737643,Havlíckova 262,35709,Habartov,7
14871,54258,50.0164488,6.9280572,Im Entelt 9a,54516,Flußbach,1
14872,54259,48.30689,9.892,Robert-Bosch-Str. 4,89155,Erbach-Dellmensingen,1
14873,54260,51.83544999999999,6.70947,Hoher Esch 13,46414,Rhede,1
14874,54261,49.4623837,9.078159699999999,Theodor-Leutwein-Str. 9,69429,Waldbrunn-Strümpfelbrunn,1
14875,54262,51.5103192,7.371610400000001,Germaniastraße 60,44379,Dortmund,1
14876,54263,51.5592611,8.1293546,Doyenweg 15,59494,Soest,1
14877,54264,51.3864852,10.3331971,Straße des Friedens 7,37327,Leinefeld,1
14878,54265,49.0645907,11.8185094,Labertalstr. 8,93155,Hemau/ Laufenthal,1
14879,54266,50.36797,8.764339999999999,Sonnenweg 5,61231,Bad Nauheim,1
14880,54267,51.0137168,7.6396571,Industriestr. 2,51702,Bergneustadt,1
14881,54268,49.1193324,9.7495015,Im Lehen 44,74523,Schwäbisch Hall,1
14882,54269,51.3706016,7.3958802,Volmarsteinerstr. 1-9,58089,Hagen,1
14883,54270,49.3556593,6.7147636,Neustrasse 19,66763,Dillingen,1
14884,54271,50.5288316,12.8236393,Straße des Friedens 3,08352,Raschau,1
14885,54272,48.8156403,9.2132443,Naststr.25,70376,Stuttgart,1
14886,54273,52.29095359999999,8.9333149,Friedrich-Wilhelm-Str. 2,32423,Minden,1
14887,54274,51.68169400000001,10.1017689,Osteroder Straße 12,37191,Katlenburg-Lindau,1
14888,54275,53.4960805,11.4580863,Gewerbering 24,19077,Lübesse,1
14889,54276,49.3499237,11.1460461,Margaretenstr. 4,90530,Wendelstein,1
14890,54277,53.72961,12.7750499,Burgwallweg 41,17139,Malchin,1
14891,54278,52.31091,10.5430299,In den Waashainen 4,38108,Braunschweig,1
14892,54279,54.0793298,13.5341242,Gewerbepark 1,17509,Kemnitz/Greifswald,1
14893,54280,49.6471144,8.3676886,Petrus-Dorn-Straße 20,67547,Worms,1
14894,54281,51.7662045,14.3809242,Oststr. 3,03052,Cottbus,1
14895,54282,50.461929,7.2238034,Geisbergstr. 10,56651,Niederzissen,1
14896,54283,53.14344939999999,11.6190882,Dorfstraße 38,19357,Karstädt,1
14897,54284,53.01994699999999,8.771521,Gutenbergstaße 5,28816,Stuhr,1
14898,54285,54.2064418,8.9328444,Bahnhofstrasse 15,25764,Wesselburen,1
14899,54286,51.6581003,8.0518665,Rommersch 13,59510,Lippetal -Lippborg,1
14900,54287,50.1965409,8.6416647,Josef-Eicher-Str. 14,60437,Frankfurt am Main,1
14901,54288,50.0250896,9.0455799,Lindigstr. 1,63801,Kleinostheim,1
14902,54289,49.57603,8.06087,Eisenberger Straße 2,67310,Hettenleidelheim/Pfalz,1
14903,54290,48.5562032,8.397972,Dorfwiesen 3,72270,Baiersbronn-Röt,1
14904,54291,49.41005,11.04935,Donaustr. 132,90451,Nürnberg,1
14905,54292,54.8274,9.53427,Flensburger Str. 15,24960,Glücksburg,1
14906,54293,51.3546313,12.5702155,Ringstr. 22,04827,Gerichshain,1
14907,54294,51.3158685,7.317937199999999,Rosendahler Str. 98,58285,Gevelsberg,1
14908,54295,53.967847,9.614486,Deutsch-Ordens-Str. 2a,25551,Hohenlockstedt,1
14909,54296,49.2221842,7.4001305,Greenwichstraße 18-20,66482,Zweibrücken,1
14910,54297,49.5749976,8.360370099999999,Breslauer Straße 20,67240,Bobenheim-Roxheim,1
14911,54298,52.7696285,7.4696143,Groß Berßener Str. 6,49777,Klein Berßen,1
14912,54299,51.52146,7.250229999999999,Wiescherstraße 88-90,44805,Bochum,1
14913,54300,53.4688072,12.026892,Molkereistr. 20,19386,Lübz,1
14914,54301,50.00487,8.69253,An der Trift 63,63303,Dreieich,1
14915,54302,51.5699905,8.117909599999999,Thomätor 10-12,59494,Soest,1
14916,54303,51.5011175,12.0957386,Hohenturmer Str. 3,06188,Reußen/Zwebendorf,1
14917,54304,49.6992835,8.026019699999999,Johannsgasse 9,67294,Morschheim,1
14918,54305,51.53755959999999,6.2464702,An de Klus 46,47608,Geldern-Lüllingen,1
14919,54306,51.9779636,14.5377323,An der B 320 Nr. 1,15907,Lübben,1
14920,54307,53.11260189999999,7.976089699999998,Meicastr. 6,26188,Edewecht,1
14921,54308,51.0813692,13.6549787,Landstraße 159,01157,Dresden,1
14922,54309,50.9891261,6.9118453,Hugo-Junkers-Straße 12 c,50737,Köln,1
14923,54310,50.9080001,7.9195511,Gewerbestraße 16,57258,Freudenberg,1
14924,54311,50.1215269,8.905005500000001,Offenbacher Landstr. 8,63456,Hanau,1
14925,54312,50.90145,13.020794,Hermann-Fischer-Str. 13,09669,Frankenberg,1
14926,54313,48.499554,7.818457,Waseneckstr. 32,77694,Kehl- Goldscheuer,1
14927,54314,51.40758779999999,9.114626399999999,Arolser Str. 18,34471,Volkmarsen,1
14928,54315,51.143382,5.6325354,IZ Kanaal-Noord 1106,3960,Bree,10
14929,54316,46.664767,10.5863076,Glurnserstrasse 26a,I-39020,Schluderns,9
14930,54317,51.62392999999999,9.12839,Kirchberg 12,34439,Willebadessen,1
14931,54318,49.92548,8.497140000000002,Wasserweg 6,64521,Groß-Gerau,1
14932,54319,49.28496,10.63447,Alberndorf 34 a,91623,Sachsen,1
14933,54320,49.15589,11.03868,Industriestraße 19,91187,Röttenbach,1
14934,54321,52.10222,8.6371801,Zeppelinstraße 6,32051,Herford,1
14935,54322,51.49173529999999,7.2448433,Castroper Straße 228,44791,Bochum,1
14936,54323,52.2077045,8.8770363,Rehwinkel 3,32457,Porta Westfalica,1
14937,54324,48.7848106,8.1867682,Stolzenberg Str. 17,76532,Baden-Baden,1
14938,54325,51.5125042,11.8767071,Salzmünder Straße 82,06120,Halle/ Saale,1
14939,54326,47.8278294,9.624077,Schussentalstr. 15-19,88255,Baienfurt,1
14940,54327,48.8969481,8.7131528,Am Hauptgüterbahnhof,75177,Pforzheim,1
14941,54328,49.89736389999999,7.9095127,An der Altnah 2,55450,Langenlonsheim,1
14942,54329,51.2344178,12.8281773,Zum Gewerbegebiet 3,04668,Thümmlitzwalde/Pöhsing,1
14943,54330,48.214043,11.2437873,Otto-Hahn-Strasse 18,82216,Maisach,1
14944,54331,50.89557620000001,6.128466299999999,Am Boscheler Berg 2,52134,Herzogenrath,1
14945,54332,48.9894353,12.1515271,Burgweintinger Str. 31,93055,Regensburg,1
14946,54333,53.7985,12.22049,Glasewitzer Chaussee 33,18273,Güstrow,1
14947,54334,49.64494999999999,8.611889999999999,Eifelstr. 2-4,64646,Heppenheim,1
14948,54335,53.085221,8.736091,Heinrich-Wiegand-Str.8,28197,Bremen,1
14949,54336,49.01609,12.14509,Bukarester Str. 3 B,93055,Regensburg,1
14950,54337,48.73777,11.21942,Nördliche Grünauer Str. 28,86633,Neuburg a. d. Donau,1
14951,54338,51.07561,13.50317,Dorfstr. 5J,01665,Klipphausen OT Sora,1
14952,54339,48.782273,9.2335359,Langwiesenweg 30,70327,Stuttgart,1
14953,54340,48.28025,11.56179,Furtweg 38,85716,Unterschleißheim,1
14954,54341,51.5807495,8.108030099999999,Vor dem Schültingertor 32,59494,Soest,1
14955,54342,51.51847,13.9987501,Rosenstr. 16,01968,Senftenberg,1
14956,54343,51.8799384,8.4408528,Lupinenweg 11,33334,Gütersloh,1
14957,54344,52.57835,13.34841,Flottenstraße 4-6,13407,Berlin,1
14958,54345,51.6296164,7.05829,Kardenstr. 4,45768,Marl,1
14959,54346,48.2238783,11.4830504,Einsteinstraße 2,85757,Karlsfeld,1
14960,54347,50.5459206,6.577325099999999,"Hüttenstr, 106 - 108",53925,Kall,1
14961,54348,48.2007159,13.6460019,Geierau 1,4680,Haag a.H.,3
14962,54349,47.5657261,12.1512848,Endach 33,6330,Kufstein/Tirol,3
14963,54350,48.79851000000001,9.516440000000001,Schorndorfer Str. 90,73614,Schorndorf,1
14964,54351,53.5201,10.09245,Bredowstr. 28,22113,Hamburg,1
14965,54352,53.54931389999999,11.353342,Mittelweg 12,19075,Holthusen,1
14966,54353,48.69273,8.13351,Eichendorffstr. 1 B,77815,Bühl/Baden,1
14967,54354,49.45110440000001,11.0180668,Burgbernheimer Str. 16,90431,Nürnberg,1
14968,54355,51.5568785,7.957597099999999,In der Olpke 13-15,59457,Werl,1
14969,54356,55.291023,9.497804799999999,Errestedvej 2-4,6100,Haderslev,12
14970,54357,52.7153502,7.687841499999999,Zum Flugplatz 2,49624,Löningen,1
14971,54358,51.3716096,12.7327349,An der Mulde 5a,04808,Wurzen,1
14972,54359,51.1467672,7.0176012,Löhdorfer Str. 257,42699,Solingen,1
14973,54360,50.74919,8.21035,Hansastr. 10,35708,Haiger,1
14974,54361,50.92852,12.0209899,Elsteraue 3,07586,Bad Köstritz,1
14975,54362,53.10851,8.255139999999999,August-Wilhelm-Kühnholz-Str. 21,26135,Oldenburg,1
14976,54363,47.2627265,11.2376014,Salzstrasse 22,6170,Zirl,3
