AdressNr;Strasse;PLZ;Ort;Land;latitude;longitude;Kontoname
72116;Bielefelderstr. 73a;33104;Paderborn;Deutschland;51,7642;8,71839;HG-Logistic GmbH
72117;Langebrüggerstraße 5;26655;Westerstedde;Deutschland;53,2646641;7,9374933;LTW Transport GmbH
72118;Schleddebreite 33;59505;Bad Sassendorf;Deutschland;51,5825535;8,178411;Kühler Elektro GmbH
72119;An den Nahewiesen 15;55450;Langenlonsheim;Deutschland;49,8984972;7,9020173;LTG mbH
72120;ul. Osiedlowa 9b/2;41-710;Ruda Slaska;Polen;50,2737491;18,8589255;"Michal Czja ""MICHPOL"""
72121;Bruckmatten 6;79356;Eichstetten;Deutschland;48,0926943;7,751958;Stiedl Logistik
51053;Wüllener Straße;48683;Ahaus;Deutschland;52,0727218;6,9945266;Hellweg
72122;Fabryczna 2;37-300;Lezajsk;Polen;50,271696;22,421778;Traksped Dp. z. o.o.
72123;Barklainiu 2;36252;Panevezys;Litauen;55,7124265;24,3387787;"UAB ""Ost-West Cargo Baltic"""
72124;Celjska cesta 53;3212;Vojnik;Slowenien;46,2810253;15,304854;Kargo Trade d.o.o.
72125;Zörnigaller Weg 3;06888;Mühlanger;Deutschland;51,85967;12,73195;Marlies Groß Transportbetrieb
72126;ul. Kwiatowa 1, Smardzow;55-010;Sw. Katarzyna;Polen;51,0268598;17,0838318;DEM-POL-VESTOIL S.J.
72127;Sandberg 23a;19246;Lüttow;Deutschland;50,45747;9,94451;Fa. Walter Fink
72128;Fehrenberger Strasse 2;34225;Baunatal;Deutschland;51,240396;9,434209;DSV Road GmbH
72129;Feldbach 20;86647;Buttenwiesen;Deutschland;48,61636;10,72449;Gerblinger Transporte
72130;Lange Straße 7;59505;Bad Sassendorf;Deutschland;51,6185616;8,1923026;Heinrich König
72131;Schlesierstr. 54a;69509;Mörlenbach/Odw.;Deutschland;49,6058621;8,7429243;Andreas Bernschneider Transporte
72132;Edekastraße 3;35418;Buseck;Deutschland;50,6003004;8,8009029;McWood Productions GmbH+Co KG
72133;Untere Sparchen 16 / Logistikpark;6330;Kufstein;Österreich;47,5996624;12,1781708;GK Spediton GmbH
51065;Lichtstrasse 49;50825;Köln;Deutschland;50,9485451;6,9082536;brand:marke GmbH
72134;Wasserkuppenstr. 1;36163;Poppenhausen-Abtrsroda;Deutschland;50,5076742;9,9208905;Aloysius Krenzer KG
72135;Tiefenbacher Weg 1;83126;Flintsbach / Inn;Deutschland;47,7389757;12,1332887;Dettendorfer Johann Spedition
72136;Zum Weiße Bild 17;26871;Aschendorf;Deutschland;53,0521313;7,4104258;TSR Transportservice Rademaker
72137;Glückauf-Str. 11;38690;Goslar;Deutschland;51,9479;10,54027;Lindemann Transporte GmbH & Co KG
72138;Wilhelm-Kentner-Str. 1;89520;Heidenheim;Deutschland;48,69442;10,16639;Wilhelm Kentner GmbH & Co. KG
72139;Maschweg 25;49324;Melle;Deutschland;52,1939156;8,3574127;Frye Transport- Logistik GmbH
72144;An der Bahn 1;19306;Neustadt -Glewe;Deutschland;53,37102;11,5885101;Land-Service Gesellschaft mbH
72146;Kurt-Rüdiger-Müller-Strasse 1;03149;Forst;Deutschland;51,7183669;14,6190383;C. Spaarmann Logistics GmbH
72147;Sonneneck 16;18209;Bad Doberan;Deutschland;54,0975381;11,9167104;Spedition Gerstmann
72150;Schilfring 28;23968;Wismar;Deutschland;53,9041;11,3976;Kran-Transporte-Wismar
72151;Ebereschenalle 13;17213;Malchow;Deutschland;53,4871512;12,4209861;F.T.S. GmbH
72154;Flisaków 1;33-300;Nowy Sacz;Polen;49,6350242;20,6905221;ZET Transport Sp.z o.o.
72155;Am Wasserturm 5;06869;Coswig;Deutschland;51,8875333;12,4178589;Kurt Vetter
72156;Targoszyn 54;59-407;Targoszyn;Polen;51,0326067;16,3063849;FER-TRANS Stanislaw Owczarek
72158;Bahnhofstr. 3;98743;Gräfenthal;Deutschland;50,52692;11,31516;Richard Friedrich e. K.
72159;Dorfstrasse 58;16356;Ahrensfelde;Deutschland;52,575424;13,5760277;RQ Cooperation
72160;Sperforkenweg 16;25348;Blomesche Wildnis;Deutschland;53,8109693;9,4254055;Hermann Detjens Nachf. GmbH
72161;Mindener Str. 208;49152;Bad Essen;Deutschland;52,3092;8,45624;Sped. Begemann GmbH & Co. KG
72162;Ludwig Erhard Str. 53;28197;Bremen;Deutschland;53,09324;8,69964;Natec Transport u. Lager GmbH
72163;Transitvej 2;6330;Padborg;Dänemark;54,826234;9,355559;DHL Express A/S
72164;In der Kimmbach 1;66130;Saarbrücken-Eschringen;Deutschland;49,19194;7,09545;Boger Transporte GmbH International
72166;Lukavci 2;9242;Krizevci pri Ljutomeru;Slowenien;46,5433938;16,1482928;Jelen International D.O.O.
72167;Am Gewerbegebiet 6;09661;Schlegel;Deutschland;50,9993791;13,1216738;Ostmilch Handels GmbH
72168;Bahnhofstr. 20;93047;Regensburg;Deutschland;49,0124236;12,10132;Transa Spediton GmbH
72169;Am Körstorfer Busch 2a;21397;Vastorf- Volkstorf;Deutschland;53,2075169;10,5303306;Northwood Palettenhandel & Reparatur
72170;Tomsiceva ulica 49;2380;Slovenj Gradec;Slowenien;46,5019171;15,0838292;imex express prevozi
72171;Chemnitzer Str. 58;09405;Gornau;Deutschland;50,7502941;13,0676977;Thomas Böttger e. Kfm.
51092;Bahnhofstr. 47;39171;Osterweddingen;Deutschland;52,05529;11,5772;NicePak Deutschland GmbH
72172;22 Lipca 86B;66-015;Przylep k/Zielona Góra;Polen;51,9764878;15,4443526;Spedition Rosner Mobeltransperte
72173;Dr. Hermann-Fleck-Allee 1;57299;Burbach;Deutschland;50,76147;8,13965;ETL European Transport & Logistic GmbH
72174;Taschenmacher 18a;23556;Lübeck;Deutschland;53,8653518;10,6227534;W. Schultz u. Sohn GmbH
72175;Breslauer Str. 5;34225;Baunatal;Deutschland;51,2528299;9,3938312;BueroButler
51096;Halstenbeker Weg 98;25462;Rellingen;Deutschland;53,64369;9,83909;Hansa Heemann AG
72176;Mühlenstraße 7;86556;Unterbernbach;Deutschland;48,52947;11,17328;Euroblock Verpackungsholz GmbH
72177;An der Weidmühle 22;67598;Gundersheim;Deutschland;49,699201;8,2079587;PK Transport GmbH
72178;Stenzelring 17;21107;Hamburg;Deutschland;53,5191733;10,0066839;T.C.E. Logistic GmbH
72179;Hauptstrasse 100;04575;Lippendorf;Deutschland;51,1700922;12,3780258;Spedition Bender GmbH
72180;Liechtersmatten 4;77815;Bühl;Deutschland;48,7110314;8,1188112;Spedition Wiedmann GmbH & Co. KG
72181;Dillenburger Str. 75;51105;Köln;Deutschland;50,9340696;7,011784;EPS GmbH
72182;Rohrstr. 10;58093;Hagen;Deutschland;51,3799459;7,5152303;PKS GmbH & Co. KG
72183;Paulistraße 34;59494;Soest;Deutschland;51,5685089;8,1061796;Klee Glasbau u- Glasveredelung
51105;Boschstr. 9;37412;Herzberg am Harz;Deutschland;51,64037;10,31804;Horst Pfeffer Transport & Logistik
72184;Leipziger Str. 61;34260;Kaufungen;Deutschland;51,2883678;9,5755355;Busse Logistik GmbH & Co. KG
72185;Gottlieb Daimler Straße 13-15;74831;Grundelsheim;Deutschland;49,27554;9,15828;E. + J. Schimmel GmbH Spedition
72186;Kleberstr. 11;40822;Mettmann;Deutschland;51,2583914;6,9853703;Twins-Car GmbH
72187;An der Trave 22;23923;Selmsdorf;Deutschland;53,8835594;10,8166078;Schäfer-Transporte GmbH
51109;Carl-Benz-Str. 9;79331;Teningen-Nimburg;Deutschland;48,1057405;7,7873326;Wolf Spedition GmbH
72188;Am Elm 2d;36466;Dermbach-Unteralba;Deutschland;50,7191397;10,1144134;Hahn-Transporte
72189;Wieruszowska 14;63-522;Kraszewice;Polen;51,513934;18,224732;PHU Ilona Przybyl
72190;Markgrafendamm 3;10245;Berlin;Deutschland;52,4978307;13,4656507;Michael Schupetta Güterkraftverkehr
72191;Herzberger Landstraße 27;37434;Gieboldehausen;Deutschland;51,61499;10,22387;Spedition Sommer GmbH
72192;Heinrich-Hertz-Ring 1;19061;Schwerin;Deutschland;53,56709;11,37761;Wernicke Spedition GmbH
72193;Großer Stein 44;32657;Lemgo;Deutschland;52,03242;8,83371;Transporte Herter
72194;Otto-Hahn-Strasse 2;24941;Flensburg;Deutschland;54,75888;9,41512;L.I.T. Nordic GmbH
51116;Sondelfinger Str. 5;72760;Reutlingen;Deutschland;48,5024323;9,2118126;Hasenauer + Koch
72195;Cohnenhofstr. 45;50769;Köln;Deutschland;51,0480204;6,9210923;Schuon Transporte GmbH
51117;Dorfstr. 22;29562;Suhlendorf;Deutschland;52,9483089;10,8104742;Friedrich Behns Transporte GmbH
72196;Lessingstr. 35;21629;Neu Wulmsdorf;Deutschland;53,46171;9,77765;EP Logistic GmbH
72197;der Keil 9;25348;Glückstadt;Deutschland;53,77882;9,4368;Palettenhandel Thomas Lembke
51119;Dinslakener Landstraße 42;46483;Wesel;Deutschland;51,64972;6,6282199;C + C Schaper GmbH
72198;Kammerforststr. 13;76646;Bruchsal;Deutschland;49,13767;8,56446;Kraichtal Transporte GmbH
72199;Binnenhafenstr. 9-15;68159;Mannheim;Deutschland;49,4966826;8,4506446;Kurpfalz Transport GmbH
72200;Kochhortsweg 59;04910;Elsterwerda;Deutschland;51,4608996;13,5423556;Hans-Peter Hofmann
72201;Am Blumenkampshof 70;47059;Duisburg;Deutschland;51,44365;6,72507;Kühne & Nagel (AG & CO)
72202;Krugfeld 16;38448;Wolfsburg;Deutschland;52,4587669;10,7473419;CEVA Logistics GmbH
72203;Oberweg 6;98704;Langewiesen;Deutschland;50,6755837;10,9597574;Spedition Lasten-Taxi
72205;Fürst-zu-Salm-Straße 25;46325;Borken;Deutschland;51,90988;6,79196;Stenkamp Transporte GmbH
51126;Am Stadtbach 19;88316;Isny im Allgäu;Deutschland;47,6921649;10,0375463;Kühlfracht Logistik GmbH
72206;Warliner Str. 6;17034;Neubrandenburg;Deutschland;53,566416;13,2877521;NEVAG Eurotrans GmbH
51127;Wiesmannstr. 56;45881;Gelsenkirchen;Deutschland;51,53029;7,08866;JDW Packaging GmbH
72207;Siegelsdorfer Strasse 52-54;90431;Nürnberg;Deutschland;49,45313;11,02806;Fritz Tschirschwitz Transportunternehmen
72208;Wiehler Str. 5;51545;Waldbröl;Deutschland;50,88394;7,6351592;CBB e.V.
51129;Schleißheimer Str. 87;85748;Garching;Deutschland;48,2482213;11,627627;Nagel Transthermos GmbH & Co. KG
72209;Adam-Opel-Str. 7;65468;Trebur;Deutschland;49,93682;8,38929;HoPa Holz und Palettenvertrieb GmbH
72210;Roggenweg 3;31171;Nordstemmen;Deutschland;52,166105;9,7959842;G. Zschoche
72211;Weetfelder Str. 85;59077;Hamm;Deutschland;51,64314;7,78374;Blankenhagen Service, Inh. Kurt Blankenhagen
72212;Saalestrasse 35a;39126;Magdeburg;Deutschland;52,17298;11,66854;DB Schenker
72213;Weinstr. 14;74245;Löwenstein;Deutschland;49,09861;9,38202;Beck Transporte OHG
72214;Badstrasse 5;09244;Lichtenau;Deutschland;50,9176434;12,9643651;A. Schmidl Spedition
72216;Industriestr. 8-10;95502;Himmelkorn;Deutschland;50,06956;11,6043;Goller Logistik GmbH
72218;Halberstädter Straße 27;33106;Paderborn;Deutschland;51,69116;8,75028;PPH GmbH
72219;Süderquerweg 266;21037;Hamburg;Deutschland;53,4132952;10,1560577;Dirk Lütten Transporte
51138;Schwattachweg 16;82362;Weilheim;Deutschland;47,8473541;11,1268221;G. Faltermeier Alpenflor-
72220;os.Batorego 41/28;64-300;Nowy Tomysl;Polen;52,315426;16,120854;Goltom Tomasz Golinski
51139;Alfred-Krupp-Str. 5;32278;Kirchlengern;Deutschland;52,1829102;8,6603442;Schröder Logistik GmbH
72221;Ehrenbachstr. 67;79780;Stühlingen-Weizen;Deutschland;47,778;8,45945;Sped. Heine GmbH & Co. KG
51140;Im Steinbühl 5;75446;Wiernsheim;Deutschland;48,91223;8,84144;Jürgen Lauser GmbH
72222;Stellmacherstr.  6-12;23556;Lübeck;Deutschland;53,8599789;10,6064667;Gödecke Eurotrans GmbH
72223;Am goldenen Feld 5;95326;Kulmbach;Deutschland;50,1016074;11,4368434;Spedition Murrmann GmbH
72224;Bayernstrasse 33;30855;Langenhagen;Deutschland;52,4432877;9,6932007;RST Regio System Transport GmbH
72225;Odenwaldstr. 5;64646;Heppenheim;Deutschland;49,6410748;8,61491;HS Handels & Speditionsorganisation GmbH
51144;Hans-Böckler-Str. 37;32423;Minden;Deutschland;52,30716;8,95759;RRS
72226;An der Zeil 12;74906;Bad Rappenau;Deutschland;49,2548487;9,0475828;Flaig Transport & Dienstleistungen UG
51145;Ritterstraße 7;49740;Haselünne;Deutschland;52,6745639;7,4863436;BERENTZEN-Gruppe AG
72227;Sangerhäuser Str. 10;06526;Sangerhausen;Deutschland;51,4484723;11,3019062;ALEPA
51146;Gewerbestr. 14;79618;Rheinfelden-Herten;Deutschland;47,54781;7,73455;Rhenus-Kleyling Speditions GmbH & Co. KG
72228;Torgauer Strasse 38;01616;Strehla;Deutschland;51,36425;13,22301;MCG-Logistik GmbH
72229;Kasseler Straße 14;28215;Bremen;Deutschland;53,09713;8,81544;Bremer Industrieservice GmbH
72230;Lehmgrubenweg 10;97241;Werneck-Essleben;Deutschland;49,94239;10,08129;Streng Helmut GmbH & Co. KG
72231;Chomutovstrasse 15;06406;Bernburg;Deutschland;51,7850178;11,729532;Transportunternehmen Rene Welzel
72232;Rungedamm 37;21035;Hamburg;Deutschland;53,4958548;10,1125581;ETG Europa-Transport Gesellschaft mbH
72233;Rue Louis Blériot 7B;4460;Grace-Hollogne;Belgien;50,6555771;5,4800563;Middlegate Express&Logistics SA
72234;Lippestr.13;59368;Werne;Deutschland;51,66156;7,64361;Dipl. Ing. Lessmeister GmbH
72236;Kastanienallee 2-8;49624;Löningen;Deutschland;52,7189623;7,6639981;Willen Service GmbH
72237;Süden 4;25889;Witzwort;Deutschland;54,39668;8,98373;Spedition Manthe
72238;Z.I.;7526;Mersch;Luxemburg;49,7555744;6,1048705;Fischbach sárl
72239;Wittensand 8;49696;Ermke bei Molbergen;Deutschland;52,8434938;7,9006555;Lübkes Erdenwerk u Transporte
72240;Zum Dümpel 44;59846;Sundern;Deutschland;51,34836;7,9923;Liedhegener Logistik GmbH & Co.KG
72242;Dünblick 10;37327;Beuren;Deutschland;51,37746;10,26681;Spedition Hierbeck
72243;An der Tränke 2;39397;Kroppenstedt;Deutschland;51,94217;11,3083501;Spedition Köchy GmbH
72244;Leichendorfer Str. 16;90513;Zirndorf;Deutschland;49,4359698;10,9152493;Georg Lunin Paletten
72245;Regensburger Str. 101-103;93142;Maxhütte-Haidhof;Deutschland;49,18572;12,09798;Georg Mayer GmbH & Co. KG
72246;Robert-Bosch-Str. 22;72186;Empfingen;Deutschland;48,3899464;8,7249513;Benntrans Verkehrs-Logistik GmbH & CO. KG
72247;Brüsselstraße 9;97424;Schweinfurt;Deutschland;50,01687;10,20914;Schenker Deutschland AG
72248;Zum Walde 15;59602;Rüthen-Meiste;Deutschland;51,5086;8,49213;Diemel GmbH & Co. KG
72249;Enzbergstraße 9;74182;Obersulm-Willsbach;Deutschland;49,138284;9,3775352;Benjamin Haaf Transportunternehmen
72250;Schloßstr. 11;32689;Kalletal;Deutschland;52,0842398;9,0097396;Grote & Co. GmbH
72251;Ellerweg 7;6037RR;Kelpen-Oler;Niederlande;51,2287352;5,8179088;Van Heur Ferry
72252;Eisenhüttenstrasse 99;38239;Salzgitter-Watenstedt;Deutschland;52,1537381;10,4149066;AL-PS Logistik GmbH
72253;Straße der Jugend 2;07613;Silbitz;Deutschland;50,9633148;11,9836715;Joachim Bohring Nah- und Ferverkehrstransporte
72254;Am Stadtrand 35;22047;Hamburg;Deutschland;53,5879048;10,0990483;Jungheinrich Vertrieb Deutschland AG & Co. KG
72255;Temeto u.6.;9495;Kópháza;Ungarn;47,6362546;16,6466971;Balázs Kft
72256;Bergstrasse 9;27404;Gyhum;Deutschland;53,21859;9,30486;Spedition Heinz Meyer
51173;August-Broemmel-Straße 02;99310;Arnstadt;Deutschland;50,8566962;10,9494444;Schenker Deutschland AG
72257;Röntgenstrasse 40-44;50169;Kerpen-Türnich;Deutschland;50,875;6,75666;Grieshaber Logistik AG
51174;Am Queracker 5;36124;Eichenzell;Deutschland;50,4833586;9,7297825;Schmidt Transporte GmbH
72258;Bayernstr. 38-44;30855;Langenhagen;Deutschland;52,44418;9,69374;DB Schenker AG
72259;Bergiusstrasse 8;46244;Bottrop;Deutschland;51,61137;6,92491;Spedition Kubela
72260;Rigas 12-60;2121;Salaspils;Lettland;56,8458015;24,2641539;SIA JOJUKO
72263;Winkelstrasse 2;03172;Guben;Deutschland;51,94987;14,71809;Wilhelm Wilke
72264;Neuburger Str. 183;86187;Augsburg;Deutschland;48,3918732;10,9144811;Peter Netzlaff Transporte
72265;Bahnhofstrasse 38a;19246;Zerrentin;Deutschland;53,5442987;10,9046239;E3 Spedition - Transport GmbH
72266;Lehmkuhlenweg 65;31224;Peine;Deutschland;52,3188066;10,2640539;Meyer & Meyer Transport Services GmbH
72268;Sportowa 3;89-620;Silno;Polen;53,636582;17,668446;MAX-TRANS
72269;Niezywiec 72/2;87-326;Niezywiec;Polen;53,2639019;19,1590672;Alicja Rekowska Firma Altrans
72270;Schulweg 4;57635;Forstmehren;Deutschland;50,70268;7,52986;SAM-Transporte
72271;Flockenstrasse 7;09385;Erlbach - Kirchberg / OT Ursprung;Deutschland;50,736788;12,7458317;Aurich & Sohn Transport GmbH
72272;Porschestr. 4;71634;Ludwigsburg;Deutschland;48,9214382;9,1481521;ASB Grünland
72274;Am Fließ 14;52388;Nörvenich;Deutschland;50,81288;6,67928;GSK Projektmanagement KG
72275;Grenzstrasse 24;9430;St. Margrethen SG;Schweiz;47,4548025;9,6389535;M+R Spedag Group AG
72276;Klausbergstrasse 25a;99947;Bad Langensalza;Deutschland;51,10415;10,62895;Krieghoff-Trans GmbH
72277;Wellershausen 3;42929;Wermelskirchen;Deutschland;51,1560184;7,2081473;WTT Fördertechnik GmbH
72278;Storbecker Chaussee 19-20;39615;Flessau;Deutschland;52,20992;11,78785;Drogi Spedition
72279;Waller Esch 1;49594;Alfhausen;Deutschland;52,50486;7,95013;A. Weßling GmbH
72280;Kanalstrasse 77;48432;Rheine;Deutschland;52,29724;7,50452;G. Steinkühler Transporte GmbH
72282;Gleisstraße 18;68766;Hockenheim;Deutschland;49,3293394;8,5409868;SCC Fracht GmbH
72283;Im Hesselbach 50;77855;Achern;Deutschland;48,66042;8,05249;Klaus Deichelbohrer
51195;Röhrsdorfer Allee 1;09247;Röhrsdorf;Deutschland;50,8643216;12,8600753;Metro Cash & Carry Deutschland GmbH
72285;Engelstasse 7;74838;Limbach;Deutschland;49,4539833;9,1799726;Martin Schmieg Transporte
72286;Böttcherei 25;28844;Weyhe;Deutschland;52,9831518;8,8261549;Rolf Hollwedel
72287;Balaton utca 22;6000;Kecskemet;Ungarn;47,510928;19,052321;Bitó Intertrans Kft.
72288;7, Am Scheerleck;6868;Wecker;Luxemburg;49,6992069;6,3889756;INCO Logistics S.à r.l.
72289;Stukenborg 64;49377;Vechta;Deutschland;52,74017;8,26169;Spedition Lübbehusen GmbH
72290;Zeilbaumweg 29;74613;Öhringen;Deutschland;49,19623;9,48609;Hütter Spedition & Logistik GmbH
72291;Hauptstraße 49;29475;Gorleben;Deutschland;53,0483178;11,3513339;Wickord GmbH
72292;Schwertfegerstr. 10;23556;Lübeck;Deutschland;53,85859;10,63422;Spedition F.O. Klingström
72293;Ludwig Söllner-Allee 1-3;93655;Tettau - Kleintettau;Deutschland;50,46701;11,27495;Rennsteig Spedition GmbH
72295;Rudolf-Diesel-Str. 1;49393;Lohne;Deutschland;52,6580246;8,1661174;Kolbeck Logistics GmbH
72296;Hostertsweg 12;53501;Grafschaft;Deutschland;50,56286;7,11087;SaioS Spedition, Logistik & Transport
72297;Boschstr. 6;77694;Kehl-Sundheim;Deutschland;48,54995;7,83697;Boos GmbH
72298;Alfred-Herrhausen-Str. 50;58448;Witten;Deutschland;51,4522328;7,3569414;Universität Witten / Herdecke
72299;Meierweg 3;32108;Bad Salzuflen;Deutschland;52,04554;8,75911;ITLO GmbH & Co. KG
72300;Lise-Meitner-Strasse 23;24941;Flensburg;Deutschland;54,7601994;9,4401671;OHL Logistics GmbH
72301;Güterstr. 8;26389;Wilhelmshaven;Deutschland;53,52125;8,08389;AVLP Autovermietung & Spedition
72302;Ampener Weg 15;59494;Soest;Deutschland;51,5555224;8,0639932;Meiberg Transporte GmbH & Co. KG
72305;Overweg 12;59494;Soest;Deutschland;51,5563682;8,1412768;Massong KG
72306;Ivenca 30;3212;Vojnik;Slowenien;46,3017819;15,3069373;Greta Pusnik s.p.
72307;Schillerplatz 4;01983;Großräschen;Deutschland;51,59643;14,0116244;Steffen Handschag
72308;Am Genter Ufer 6;21129;Hamburg;Deutschland;53,51607;9,90408;Jeschke & Sander Spedition GmbH
72309;Giberte 26;36030;Sarcedo;Italien;45,7018345;11,5093574;Dal Ferro Trasporti Srl
72310;Berliner Str. 51;04924;Bad Liebenwerda;Deutschland;51,52724;13,39725;N. Bärtich Transporte
72311;Novosedlická 2888;41501;Teplice;Tschechische Republik;50,6507849;13,8205694;SDOS Logistik s.r.o.
72312;Unter dem Hopfenberg 6;37308;Kella;Deutschland;51,2288926;10,0764062;Jost Transport & Logistik
72313;Albert-Bots-Str. 6;28197;Bremen;Deutschland;53,09262;8,70496;DB Schenker AG
72314;Dresdner Str. 15;01936;Schwepnitz;Deutschland;51,2598675;13,8955987;Fuhrgeschäft Gotthard Kohlsche
72315;Olgastraße 82;72458;Albstadt;Deutschland;48,211911;9,001937;Carl-Friedrich Eppler GmbH
51223;Am Heilbrunnen 13/138;72766;Reutlingen;Deutschland;48,5004165;9,2169819;Bonduelle GmbH
72316;Konwallowa 5;07-201;Wyszkow;Polen;52,5793554;21,4583867;BF Transport Norbert Ryszerd Wyszynski
72317;Praprotna Polica 32;4207;Cerklje na Gorenjskem;Slowenien;46,2543437;14,4538599;Avtoprevoznistvo Stele Matjaz s.p.
72318;In Rieda 61;27283;Verden;Deutschland;52,8831782;9,1966775;SEBO Paletten
72319;Marktstraße 10;50968;Köln;Deutschland;50,913345;6,9557619;Transporte Lorenz
72320;Kossuth Lajos u. 77.;6077;Orgovany;Ungarn;46,7514619;19,478488;Merci-Eurotrans KFT
51228;Eschachweg 19;89264;Weißenhorn;Deutschland;48,3021085;10,1443422;ceka! werbemittel mit system
72321;Badow Gorny ul. Piekarska 33;96-320;Mszczonow;Polen;51,898387;20,582795;Markpol Markus Piotr
72324;Ostkamp 27;26203;Wardenburg;Deutschland;53,0443586;8,2158932;G. Gerdes-Transporte
51230;Industriestr. 22;04435;Schkeuditz;Deutschland;51,40416;12,21611;Kunzendorf GmbH
72325;Untere Hauptstraße 6;96132;Reichmannsdorf;Deutschland;49,7864551;10,6969007;Georg Hemmerlein GmbH Spedition
72326;Bärenfeldstr. 1;94535;Eging am See;Deutschland;48,7167473;13,2811869;s.e. Spedition GmbH
72327;Grandkoppel 18 f;21031;Hamburg;Deutschland;53,50685;10,1888899;P & P Transporte
72328;An der Heide;03130;Spremberg OT Schwarze Pumpe;Deutschland;51,520172;14,3365741;TSS Schwarze Pumpe
51234;Arsterdamm 102-106;28277;Bremen;Deutschland;53,0404922;8,8333011;OHG Fegro/Selgros
72330;An der Bahn 1;19306;Neustadt -Glewe;Deutschland;53,37102;11,5885101;doppelt: siehe 72144Land-Service Gesellschaft Neus
72332;Falderbaumstraße 12;34123;Kassel;Deutschland;51,28454;9,50204;Dörffler & Schütz
72334;Peter-Hurst-Straße 3;38444;Wolfsburg;Deutschland;52,3724963;10,7370884;Gübau Spedition GmbH
72335;Gallettistr. 36;99867;Gotha;Deutschland;50,96123;10,73031;LCM GmbH
51238;Marienberger Str. 10;56470;Bad Marienberg;Deutschland;50,64022;7,94328;Schneider GmbH & Co.
72336;Schlosshaag 12;97944;Boxberg;Deutschland;49,47883;9,64513;Gleich Transporte
72337;Hallgartenstraße 11;97753;Wiesenfeld;Deutschland;49,98944;9,6843;Röder Paletten- und Gitterboxenhandel
72338;In den Lachenäckern 1;67360;Lingenfeld;Deutschland;49,2361306;8,3582706;Spedition Wetzel GmbH
51241;Zörbiger Str. 9;06188;Landsberg;Deutschland;51,53679;12,1570999;Uhlhorn Transport- und Speditions
72339;Leuzbacher Weg 13;57610;Altenkirchen;Deutschland;50,6838911;7,6329963;Schwientek Transport & Logistik
72340;Kurt-Höbold-Str. 1;21337;Lüneburg;Deutschland;53,2404274;10,4803551;Fritz Quente Internationale Spedition
